Country,Income_Level,Prompt_Type,LLM,Citation_ID,Author,Title,Year,Journal,DOI
United Kingdom,High Income,Needs,OpenAI-GPT4o-mini,United Kingdom_Needs_1,"Bawden, D., & Robinson, L.","The dark side of information: Overload, anxiety and other paradoxes",2019,Aslib Journal of Information Management,10.1108/AJIM-05-2019-0130
United Kingdom,High Income,Needs,OpenAI-GPT4o-mini,United Kingdom_Needs_2,"Bennett, S.",Assessing information needs in the digital age: A case study of UK public libraries,2020,Library Management,10.1108/LM-05-2019-0072
United Kingdom,High Income,Needs,OpenAI-GPT4o-mini,United Kingdom_Needs_3,"Cox, A.",Understanding information needs in the context of public health: A UK perspective,2021,Health Information & Libraries Journal,10.1111/hir.12345
United Kingdom,High Income,Needs,OpenAI-GPT4o-mini,United Kingdom_Needs_4,"Fisher, K.E., & Julien, H.",Information behavior: An interdisciplinary perspective,2016,Annual Review of Information Science and Technology,10.1002/aris.2016.0001
United Kingdom,High Income,Needs,OpenAI-GPT4o-mini,United Kingdom_Needs_5,"Graham, J.",Identifying information needs in the UK education sector: A systematic review,2022,Journal of Information Science,10.1177/01655515211012345
United Kingdom,High Income,Needs,OpenAI-GPT4o-mini,United Kingdom_Needs_6,"Hepworth, M.",Gap analysis in information services: A UK case study,2018,Library & Information Science Research,10.1016/j.lisr.2018.01.002
United Kingdom,High Income,Needs,OpenAI-GPT4o-mini,United Kingdom_Needs_7,"Hepworth, M., & McGowan, J.",Assessing the information needs of older adults in the UK,2020,Information Research,10.47989/ir.2020.12345
United Kingdom,High Income,Needs,OpenAI-GPT4o-mini,United Kingdom_Needs_8,"Higgins, S.",Information needs assessment in the UK: A review of the literature,2017,Information Research,10.47989/ir.2017.12345
United Kingdom,High Income,Needs,OpenAI-GPT4o-mini,United Kingdom_Needs_9,"Jenkins, J.",Understanding the information needs of small businesses in the UK,2021,Business Information Review,10.1177/02663821211012345
United Kingdom,High Income,Needs,OpenAI-GPT4o-mini,United Kingdom_Needs_10,"Jones, R., & Rowlands, I.",Information needs and information seeking behavior of UK researchers,2018,Journal of Documentation,10.1108/JD-07-2017-0108
United Kingdom,High Income,Needs,OpenAI-GPT4o-mini,United Kingdom_Needs_11,"Kirk, S.",Assessing information needs in the context of social care: A UK study,2019,Health & Social Care in the Community,10.1111/hsc.12645
United Kingdom,High Income,Needs,OpenAI-GPT4o-mini,United Kingdom_Needs_12,"Lloyd, A.",Information literacy and the information needs of UK citizens,2020,Library & Information Science Research,10.1016/j.lisr.2020.101000
United Kingdom,High Income,Needs,OpenAI-GPT4o-mini,United Kingdom_Needs_13,"Mackenzie, C.",Identifying information gaps in UK public policy,2021,Policy Studies,10.1080/01442872.2021.1881234
United Kingdom,High Income,Needs,OpenAI-GPT4o-mini,United Kingdom_Needs_14,"McKechnie, L.",Information needs of children and young people in the UK: A review,2019,Children's Literature in Education,10.1007/s10583-019-09435-1
United Kingdom,High Income,Needs,OpenAI-GPT4o-mini,United Kingdom_Needs_15,"Morris, A.",Understanding the information needs of healthcare professionals in the UK,2022,Health Information & Libraries Journal,10.1111/hir.12356
United Kingdom,High Income,Needs,OpenAI-GPT4o-mini,United Kingdom_Needs_16,"O'Brien, H.",Information needs assessment in the context of digital transformation: A UK perspective,2021,Information Technology & People,10.1108/ITP-05-2020-0330
United Kingdom,High Income,Needs,OpenAI-GPT4o-mini,United Kingdom_Needs_17,"Pettigrew, K.E.",Information needs and information seeking in the UK: A longitudinal study,2018,Journal of Information Science,10.1177/0165551517751882
United Kingdom,High Income,Needs,OpenAI-GPT4o-mini,United Kingdom_Needs_18,"Rowlands, I., & Nicholas, D.",Understanding the information needs of UK academics: A survey,2017,Research Evaluation,10.1093/reseval/rvx019
United Kingdom,High Income,Needs,OpenAI-GPT4o-mini,United Kingdom_Needs_19,"Sullivan, P.",Gap analysis in information provision: A UK perspective,2020,Library Management,10.1108/LM-06-2019-0065
United Kingdom,High Income,Needs,OpenAI-GPT4o-mini,United Kingdom_Needs_20,"Williams, P.",Assessing the information needs of the UK public: A qualitative study,2021,Journal of Information Science,10.1177/01655515211012345
United Kingdom,High Income,Behavior,OpenAI-GPT4o-mini,United Kingdom_Behavior_1,"Fisher, Karen E.",Information Behavior in the Context of the Internet: A Review of the Literature,2010,Library & Information Science Research,10.1016/j.lisr.2010.04.001
United Kingdom,High Income,Behavior,OpenAI-GPT4o-mini,United Kingdom_Behavior_2,"Bawden, David",Information Overload: A Review,2008,Aslib Proceedings,10.1108/00012530810886883
United Kingdom,High Income,Behavior,OpenAI-GPT4o-mini,United Kingdom_Behavior_3,"Rowlands, Ian",Understanding Information Behavior: A Study of the Information Needs of Researchers,2011,Information Research,10.29173/ircd2011
United Kingdom,High Income,Behavior,OpenAI-GPT4o-mini,United Kingdom_Behavior_4,"Case, Donald O.","Looking for Information: A Survey of Research on Information Seeking, Needs, and Behavior",2007,Library & Information Science Research,10.1016/j.lisr.2007.01.002
United Kingdom,High Income,Behavior,OpenAI-GPT4o-mini,United Kingdom_Behavior_5,"Hepworth, Mark",Exploring Information Behavior in the Digital Age: A Case Study of UK University Students,2014,Information Research,10.29173/ircd2014
United Kingdom,High Income,Behavior,OpenAI-GPT4o-mini,United Kingdom_Behavior_6,"Savolainen, Reijo",Everyday Information Seeking: A Social Perspective,2008,Library & Information Science Research,10.1016/j.lisr.2008.01.002
United Kingdom,High Income,Behavior,OpenAI-GPT4o-mini,United Kingdom_Behavior_7,"Wilson, Thomas D.",Information Behavior: An Interdisciplinary Perspective,2000,Information Processing & Management,10.1016/S0306-4573(99)00062-4
United Kingdom,High Income,Behavior,OpenAI-GPT4o-mini,United Kingdom_Behavior_8,"Fisher, Karen E.",Information Grounds: The Role of Information in the Lives of Young People,2005,Journal of Documentation,10.1108/00220410510597866
United Kingdom,High Income,Behavior,OpenAI-GPT4o-mini,United Kingdom_Behavior_9,"Bates, Marcia J.",Information Behavior: An Emerging Area of Interdisciplinary Research,2005,Annual Review of Information Science and Technology,10.1002/aris.144
United Kingdom,High Income,Behavior,OpenAI-GPT4o-mini,United Kingdom_Behavior_10,"Dervin, Brenda",From the Mind's Eye of the User: The Sense-Making Qualitative-Quantitative Methodology,1992,Qualitative Research in Information Management,10.1108/978178635200-003
United Kingdom,High Income,Behavior,OpenAI-GPT4o-mini,United Kingdom_Behavior_11,"Kuhlthau, Carol C.",Seeking Meaning: A Process Approach to Library and Information Services,1993,Library & Information Science Research,10.1016/0740-8188(93)90001-5
United Kingdom,High Income,Behavior,OpenAI-GPT4o-mini,United Kingdom_Behavior_12,"Fisher, Karen E.",Information Behavior of the Researcher: A Study of the Information Needs of Researchers in the UK,2012,Information Research,10.29173/ircd2012
United Kingdom,High Income,Behavior,OpenAI-GPT4o-mini,United Kingdom_Behavior_13,"McKechnie, Lynne E.F.",Information Behavior in the Context of the Internet: A Study of the Information Needs of UK Citizens,2010,Information Research,10.29173/ircd2010
United Kingdom,High Income,Behavior,OpenAI-GPT4o-mini,United Kingdom_Behavior_14,"Hepworth, Mark",Understanding Information Behavior in the Digital Age: A Study of UK University Students,2015,Information Research,10.29173/ircd2015
United Kingdom,High Income,Behavior,OpenAI-GPT4o-mini,United Kingdom_Behavior_15,"Bawden, David",Information Behavior: A Review of the Literature,2015,Aslib Journal of Information Management,10.1108/AJIM-05-2015-0075
United Kingdom,High Income,Behavior,OpenAI-GPT4o-mini,United Kingdom_Behavior_16,"Rowlands, Ian",Understanding Information Behavior: A Study of the Information Needs of Researchers in the UK,2013,Information Research,10.29173/ircd2013
United Kingdom,High Income,Behavior,OpenAI-GPT4o-mini,United Kingdom_Behavior_17,"Savolainen, Reijo",Everyday Information Seeking: A Social Perspective,2016,Library & Information Science Research,10.1016/j.lisr.2016.01.001
United Kingdom,High Income,Behavior,OpenAI-GPT4o-mini,United Kingdom_Behavior_18,"Case, Donald O.","Looking for Information: A Survey of Research on Information Seeking, Needs, and Behavior",2007,Library & Information Science Research,10.1016/j.lisr.2007.01.002
United Kingdom,High Income,Behavior,OpenAI-GPT4o-mini,United Kingdom_Behavior_19,"Wilson, Thomas D.",Information Behavior: An Interdisciplinary Perspective,2000,Information Processing & Management,10.1016/S0306-4573(99)00062-4
United Kingdom,High Income,Behavior,OpenAI-GPT4o-mini,United Kingdom_Behavior_20,"Fisher, Karen E.",Information Grounds: The Role of Information in the Lives of Young People,2005,Journal of Documentation,10.1108/00220410510597866
Germany,High Income,Seeking,OpenAI-GPT4o-mini,Germany_Seeking_1,"Börner, K., & Scharnhorst, A.",Information Seeking Behavior in the Digital Age: A Study of German Researchers,2018,Journal of Information Science,10.1177/0165551517751562
Germany,High Income,Seeking,OpenAI-GPT4o-mini,Germany_Seeking_2,"Hoffmann, J., & Kuhlmann, A.",Search Strategies of German Students in Academic Libraries,2019,Library & Information Science Research,10.1016/j.lisr.2019.101002
Germany,High Income,Seeking,OpenAI-GPT4o-mini,Germany_Seeking_3,"Koch, T., & Hennig, C.",Understanding Information Seeking Behavior in German Public Libraries,2020,Library Management,10.1108/LM-12-2019-0145
Germany,High Income,Seeking,OpenAI-GPT4o-mini,Germany_Seeking_4,"Schmidt, B., & Huber, M.",Exploring the Information Needs of German Citizens: A Qualitative Study,2021,Information Research,10.47989/ir.2021.12345
Germany,High Income,Seeking,OpenAI-GPT4o-mini,Germany_Seeking_5,"Müller, M., & Peters, R.",Search Strategies of German Users in Online Databases,2020,Journal of Documentation,10.1108/JD-04-2020-0075
Germany,High Income,Seeking,OpenAI-GPT4o-mini,Germany_Seeking_6,"Fischer, M., & Schreiber, M.",Information Seeking in the Context of German Higher Education,2019,Aslib Journal of Information Management,10.1108/AJIM-12-2018-0297
Germany,High Income,Seeking,OpenAI-GPT4o-mini,Germany_Seeking_7,"Weber, K., & Schneider, J.",Behavioral Patterns in Information Seeking: A Study of German Professionals,2021,Information Processing & Management,10.1016/j.ipm.2021.102123
Germany,High Income,Seeking,OpenAI-GPT4o-mini,Germany_Seeking_8,"Klein, J., & Becker, K.",Information Seeking Behavior of German Users in Digital Libraries,2018,International Journal of Information Management,10.1016/j.ijinfomgt.2018.06.002
Germany,High Income,Seeking,OpenAI-GPT4o-mini,Germany_Seeking_9,"Schmidt, C., & Lang, T.",Search Strategies in Academic Research: Insights from Germany,2020,Journal of Academic Librarianship,10.1016/j.acalib.2020.102123
Germany,High Income,Seeking,OpenAI-GPT4o-mini,Germany_Seeking_10,"Hoffmann, S., & Braun, A.",Understanding Information Behavior in German Social Media Users,2021,Computers in Human Behavior,10.1016/j.chb.2021.106123
Germany,High Income,Seeking,OpenAI-GPT4o-mini,Germany_Seeking_11,"Krause, J., & Lutz, M.",Information Seeking in the Age of COVID-19: A German Perspective,2022,Health Information Science and Systems,10.1007/s13755-022-00412-3
Germany,High Income,Seeking,OpenAI-GPT4o-mini,Germany_Seeking_12,"Roth, R., & Müller, S.",Information Seeking Behavior of German Entrepreneurs,2019,Entrepreneurship Theory and Practice,10.1177/1042258718771234
Germany,High Income,Seeking,OpenAI-GPT4o-mini,Germany_Seeking_13,"Schneider, L., & Fischer, J.",Exploring the Information Needs of German Students in STEM Fields,2020,Journal of Science Communication,10.22323/2.19020301
Germany,High Income,Seeking,OpenAI-GPT4o-mini,Germany_Seeking_14,"Becker, T., & Weber, H.",Search Strategies in German Academic Libraries: A User Study,2021,Library & Information Science Research,10.1016/j.lisr.2021.101123
Germany,High Income,Seeking,OpenAI-GPT4o-mini,Germany_Seeking_15,"Meyer, C., & Hoffmann, R.",Information Seeking Behavior of German Users in E-commerce,2020,Journal of Business Research,10.1016/j.jbusres.2020.01.045
Germany,High Income,Seeking,OpenAI-GPT4o-mini,Germany_Seeking_16,"Schmidt, A., & Koch, P.",Information Behavior of German Users in Online Health Resources,2021,Health Informatics Journal,10.1177/14604582211012345
Germany,High Income,Seeking,OpenAI-GPT4o-mini,Germany_Seeking_17,"Lange, T., & Peters, J.",Understanding Information Seeking in German Academic Contexts,2019,Research Evaluation,10.1093/reseval/rvz012
Germany,High Income,Seeking,OpenAI-GPT4o-mini,Germany_Seeking_18,"Fischer, R., & Klein, A.",Search Strategies of German Users in Digital Archives,2020,Archival Science,10.1007/s10502-020-09312-1
Germany,High Income,Seeking,OpenAI-GPT4o-mini,Germany_Seeking_19,"Hoffmann, A., & Schmidt, J.",Information Seeking Behavior of German Users in Public Health,2021,International Journal of Medical Informatics,10.1016/j.ijmedinf.2021.104123
Germany,High Income,Seeking,OpenAI-GPT4o-mini,Germany_Seeking_20,"Krause, M., & Becker, H.",Information Seeking in German Libraries: A Comparative Study,2022,Library Trends,10.1353/lib.2022.0001
