Country,Income_Level,Prompt_Type,LLM,Citation_ID,Author,Title,Year,Journal,DOI
United Kingdom,High Income,Use,Claude-Haiku,United Kingdom_Use_5,"Wilson, T. D.",Human information behavior,2000,Informing Science,https://doi.org/10.28945/576
United Kingdom,High Income,Use,Claude-Haiku,United Kingdom_Use_6,"Savolainen, R.","Everyday life information seeking: Approaching information seeking in the context of ""way of life",1995,Library & Information Science Research,https://doi.org/10.1016/0740-8188(95)90048-9
United Kingdom,High Income,Use,Claude-Haiku,United Kingdom_Use_7,"Case, D. O.","Looking for information: A survey of research on information seeking, needs, and behavior",2012,Emerald Group Publishing Limited,
United Kingdom,High Income,Use,Claude-Haiku,United Kingdom_Use_8,"Kuhlthau, C. C.",Inside the search process: Information seeking from the user's perspective,1991,Journal of the American Society for Information Science,https://doi.org/10.1002/(SICI)1097-4571(199106)42:5<361::AID-ASI6>3.0.CO;2-#
United Kingdom,High Income,Use,Claude-Haiku,United Kingdom_Use_9,"Julien, H., & Michels, D.",Intra-individual information behaviour in daily life,2004,Information Processing & Management,https://doi.org/10.1016/j.ipm.2003.09.005
United Kingdom,High Income,Use,Claude-Haiku,United Kingdom_Use_10,"Choo, C. W.",Information management for the intelligent organization: the art of scanning the environment,2002,"Information Today, Inc.",
United Kingdom,High Income,Use,Claude-Haiku,United Kingdom_Use_11,"Dervin, B.",Sense-making theory and practice: an overview of user interests in knowledge seeking and use,1998,Journal of Knowledge Management,https://doi.org/10.1108/13673279810249369
United Kingdom,High Income,Use,Claude-Haiku,United Kingdom_Use_12,"Bates, M. J.",The design of browsing and berrypicking techniques for the online search interface,1989,Online Review,https://doi.org/10.1108/eb024320
United Kingdom,High Income,Use,Claude-Haiku,United Kingdom_Use_13,"Marchionini, G.",Information-seeking strategies of novices using a full-text electronic encyclopedia,1989,Journal of the American Society for Information Science,https://doi.org/10.1002/(SICI)1097-4571(199009)41:1<54::AID-ASI6>3.0.CO;2-L
United Kingdom,High Income,Use,Claude-Haiku,United Kingdom_Use_14,"Belkin, N. J.",Anomalous states of knowledge as a basis for information retrieval,1980,Canadian Journal of Information Science,https://doi.org/10.1002/asi.4630320508
United Kingdom,High Income,Use,Claude-Haiku,United Kingdom_Use_15,"Ingwersen, P.",Cognitive perspectives of information retrieval interaction: elements of a cognitive IR theory,1996,Journal of Documentation,https://doi.org/10.1108/eb026960
United Kingdom,High Income,Use,Claude-Haiku,United Kingdom_Use_16,"Saracevic, T.",Relevance: A review of the literature and a framework for thinking on the notion in information science. Part II: nature and manifestations of relevance,2007,Journal of the American Society for Information Science and Technology,https://doi.org/10.1002/asi.20682
United Kingdom,High Income,Use,Claude-Haiku,United Kingdom_Use_17,"Hjørland, B.",Fundamentals of knowledge organization,2003,Knowledge Organization,https://doi.org/10.5771/0943-7444-2003-2-87
United Kingdom,High Income,Use,Claude-Haiku,United Kingdom_Use_18,"Brookes, B. C.",The foundations of information science. Part I. Philosophical aspects,1980,Journal of Information Science,https://doi.org/10.1177/016555158000200202
United Kingdom,High Income,Use,Claude-Haiku,United Kingdom_Use_19,"Bates, M. J.",The Getty end-user online searching project in the humanities: report no. 6: overview and conclusions,1996,College & Research Libraries,https://doi.org/10.5860/crl.57.6.514
United Kingdom,High Income,Use,Claude-Haiku,United Kingdom_Use_20,"Fidel, R.",Qualitative methods in information retrieval research,1993,Library & Information Science Research,https://doi.org/10.1016/0740-8188(93)90003-2
United Kingdom,High Income,Sharing,Claude-Haiku,United Kingdom_Sharing_1,"Burchell, K., Rettie, R., & Patel, K.",Marketing social influence: Social media and word-of-mouth effects on customer acquisition,2013,Journal of Marketing Management,https://doi.org/10.1080/0267257X.2013.790111
United Kingdom,High Income,Sharing,Claude-Haiku,United Kingdom_Sharing_2,"Dutton, W. H., & Blank, G.",Next generation users: The internet in Britain,2011,Oxford Internet Survey 2011,https://doi.org/10.2139/ssrn.1960655
United Kingdom,High Income,Sharing,Claude-Haiku,United Kingdom_Sharing_3,"Dutton, W. H., Blank, G., & Groselj, D.",Cultures of the internet: The internet in Britain,2013,Oxford Internet Survey 2013,https://doi.org/10.2139/ssrn.2320591
United Kingdom,High Income,Sharing,Claude-Haiku,United Kingdom_Sharing_4,"Dutton, W. H., Blank, G., & Groselj, D.",Measuring the internet: From internet penetration to communication patterns,2013,Oxford Internet Survey 2013,https://doi.org/10.2139/ssrn.2320592
United Kingdom,High Income,Sharing,Claude-Haiku,United Kingdom_Sharing_5,"Dutton, W. H., Helsper, E. J., & Gerber, M. M.",The internet in Britain 2009,2009,Oxford Internet Survey 2009,https://doi.org/10.2139/ssrn.1427033
United Kingdom,High Income,Sharing,Claude-Haiku,United Kingdom_Sharing_6,"Dutton, W. H., Shepherd, A., & Di Gennaro, C.",Digital divides and choices recessions: Britain in the 1990s and the 2000s,2007,Oxford Internet Survey 2007,https://doi.org/10.2139/ssrn.1033533
United Kingdom,High Income,Sharing,Claude-Haiku,United Kingdom_Sharing_7,"Helsper, E. J., & Eynon, R.",Distinct skill pathways to digital engagement,2013,European Journal of Communication,https://doi.org/10.1177/0267323113483680
United Kingdom,High Income,Sharing,Claude-Haiku,United Kingdom_Sharing_8,"Helsper, E. J., & Galacz, A.",Understanding the links between social and digital exclusion in Europe,2009,Oxford Internet Survey 2009,https://doi.org/10.2139/ssrn.1426077
United Kingdom,High Income,Sharing,Claude-Haiku,United Kingdom_Sharing_9,"Helsper, E. J., & Reisdorf, B. C.",A quantitative examination of explanations for reasons for internet nonuse,2013,"Cyberpsychology, Behavior, and Social Networking",https://doi.org/10.1089/cyber.2012.0257
United Kingdom,High Income,Sharing,Claude-Haiku,United Kingdom_Sharing_10,"Helsper, E. J., & van Deursen, A. J.",Digital skills in Europe: Research and policy,2015,Digital Divides: The New Challenges and Opportunities of e-Inclusion,https://doi.org/10.4324/9781315742250
United Kingdom,High Income,Sharing,Claude-Haiku,United Kingdom_Sharing_11,"Helsper, E. J., Dutton, W. H., & Gerber, M. M.",To be a network society: A cross-national perspective on the internet in Britain,2009,Oxford Internet Survey 2009,https://doi.org/10.2139/ssrn.1426076
United Kingdom,High Income,Sharing,Claude-Haiku,United Kingdom_Sharing_12,"Helsper, E. J., Eynon, R., & van Deursen, A. J.",Tangible outcomes of internet use: From digital skills to tangible outcomes project report,2015,Oxford Internet Institute,https://doi.org/10.2139/ssrn.2586884
United Kingdom,High Income,Sharing,Claude-Haiku,United Kingdom_Sharing_13,"Helsper, E. J., Reisdorf, B. C., Duimel, M., & Kuiper, E.",Explaining internet usage: What we have learnt from large-scale surveys,2013,Oxford Internet Survey 2013,https://doi.org/10.2139/ssrn.2320593
United Kingdom,High Income,Sharing,Claude-Haiku,United Kingdom_Sharing_14,"Helsper, E. J., van Deursen, A. J., & Eynon, R.",Tangible outcomes of Internet use: From digital skills to tangible outcomes project report,2015,Oxford Internet Institute,https://doi.org/10.2139/ssrn.2586884
United Kingdom,High Income,Sharing,Claude-Haiku,United Kingdom_Sharing_15,"Helsper, E.J.",Digital inclusion: An analysis of social disadvantage and the information society,2008,Department for Communities and Local Government,https://doi.org/10.2139/ssrn.1308459
United Kingdom,High Income,Sharing,Claude-Haiku,United Kingdom_Sharing_16,"Helsper, E.J., & Eynon, R.",Correlated of internet use,2010,Journal of Computer-Mediated Communication,https://doi.org/10.1111/j.1083-6101.2009.01439.x
United Kingdom,High Income,Sharing,Claude-Haiku,United Kingdom_Sharing_17,"Helsper, E.J., & Reisdorf, B.C.","The emergence of a ""digital underclass"" in Great Britain and Sweden: Changing reasons for digital exclusion",2017,New Media & Society,https://doi.org/10.1177/1461444815604154
United Kingdom,High Income,Sharing,Claude-Haiku,United Kingdom_Sharing_18,"Helsper, E.J., Dutton, W.H., & Gerber, M.M.",The internet in Britain 2009,2009,Oxford Internet Survey 2009,https://doi.org/10.2139/ssrn.1427033
United Kingdom,High Income,Sharing,Claude-Haiku,United Kingdom_Sharing_19,"Helsper, E.J., van Deursen, A.J., & Eynon, R.",Tangible outcomes of Internet use: From digital skills to tangible outcomes project report,2015,Oxford Internet Institute,https://doi.org/10.2139/ssrn.2586884
United Kingdom,High Income,Sharing,Claude-Haiku,United Kingdom_Sharing_20,"Reisdorf, B.C., & Groselj, D.",Internet (non-)use types and motivational access: Implications for digital inequalities research,2017,New Media & Society,https://doi.org/10.1177/1461444815621539
United Kingdom,High Income,Needs,Claude-Haiku,United Kingdom_Needs_1,"Urquhart, C., & Yeoman, A.",Information behaviour of women: theoretical perspectives on gender,2010,Journal of Documentation,https://doi.org/10.1108/00220411011023634
United Kingdom,High Income,Needs,Claude-Haiku,United Kingdom_Needs_2,"Spink, A., & Cole, C.",Human information behavior: Integrating diverse approaches and information use,2006,Journal of the American Society for Information Science and Technology,https://doi.org/10.1002/asi.20249
United Kingdom,High Income,Needs,Claude-Haiku,United Kingdom_Needs_3,"Wilson, T. D.",Models in information behaviour research,1999,Journal of Documentation,https://doi.org/10.1108/EUM0000000007145
United Kingdom,High Income,Needs,Claude-Haiku,United Kingdom_Needs_4,"Bawden, D., & Robinson, L.","The dark side of information: overload, anxiety and other paradoxes and pathologies",2009,Journal of Information Science,https://doi.org/10.1177/0165551509336806
United Kingdom,High Income,Needs,Claude-Haiku,United Kingdom_Needs_5,"Julien, H., & Michels, D.",Intra-individual information behaviour in daily life,2004,Information Processing & Management,https://doi.org/10.1016/j.ipm.2003.09.005
United Kingdom,High Income,Needs,Claude-Haiku,United Kingdom_Needs_6,"Savolainen, R.","Everyday life information seeking: Approaching information seeking in the context of ""way of life",1995,Library & Information Science Research,https://doi.org/10.1016/0740-8188(95)90048-9
United Kingdom,High Income,Needs,Claude-Haiku,United Kingdom_Needs_7,"Kuhlthau, C. C.",Inside the search process: Information seeking from the user's perspective,1991,Journal of the American Society for Information Science,https://doi.org/10.1002/(SICI)1097-4571(199106)42:5<361::AID-ASI6>3.0.CO;2-#
United Kingdom,High Income,Needs,Claude-Haiku,United Kingdom_Needs_8,"Dervin, B.",From the mind's eye of the user: The sense-making qualitative-quantitative methodology,1992,Qualitative research in information management,https://doi.org/10.1016/B978-0-87845-080-4.50009-9
United Kingdom,High Income,Needs,Claude-Haiku,United Kingdom_Needs_9,"Leckie, G. J., Pettigrew, K. E., & Sylvain, C.","Modeling the information seeking of professionals: a general model derived from research on engineers, health care professionals, and lawyers",1996,The Library Quarterly,https://doi.org/10.1086/602864
United Kingdom,High Income,Needs,Claude-Haiku,United Kingdom_Needs_10,"Wilson, T. D.",Information behaviour: an interdisciplinary perspective,1997,Information Processing & Management,https://doi.org/10.1016/S0306-4573(97)00028-9
